time,signal,channel
0.9048,-1.82663,1
0.9049,-0.453796,2
0.905,-1.383057,1
0.9051,-1.488342,1
0.9052,0.360413,3
0.9053,1.061859,3
0.9054,-0.348358,2
0.9055,0.419006,3
0.9056,-1.602631,1
0.9057,-2.729187,0
0.9058,-2.679138,0
0.9059,-0.429382,2
0.906,-0.624084,2
0.9061,-0.788422,2
0.9062,-0.290527,2
0.9063,-0.447693,2
0.9064,0.243988,2
0.9065,-0.498657,2
0.9066,-1.494446,1
0.9067,-2.722473,0
0.9068,-1.111603,2
0.9069,-2.671661,0
0.907,-2.723846,0
0.9071,-3.031006,0
0.9072,-2.16156,0
0.9073,-3.067627,0
0.9074,-1.176605,1
0.9075,-0.603943,2
0.9076,0.212402,2
0.9077,-1.670837,1
0.9078,-2.531128,0
0.9079,-1.837158,1
0.908,-0.650024,2
0.9081,-0.67215,2
0.9082,-0.668793,2
0.9083,-0.143127,2
0.9084,-0.036621,2
0.9085,-0.406799,2
0.9086,0.646667,3
0.9087,0.997314,3
0.9088,0.353241,2
0.9089,-0.251617,2
0.909,-0.297089,2
0.9091,-0.632935,2
0.9092,-0.271454,2
0.9093,-0.538635,2
0.9094,0.287781,2
0.9095,-0.231171,2
0.9096,0.914764,3
0.9097,-0.180359,2
0.9098,-0.643768,2
0.9099,-0.029449,2
0.91,-0.243225,2
0.9101,0.845337,3
0.9102,0.027008,2
0.9103,-0.695496,2
0.9104,-0.361023,2
0.9105,-0.547943,2
0.9106,-0.772705,2
0.9107,1.012573,3
0.9108,-0.306091,2
0.9109,-0.232239,2
0.911,-0.716858,2
0.9111,-1.29776,1
0.9112,-0.661926,2
0.9113,1.198425,3
0.9114,0.750885,3
0.9115,-0.535736,2
0.9116,-0.321503,2
0.9117,-2.109375,1
0.9118,-1.737061,1
0.9119,-0.342712,2
0.912,-2.694855,0
0.9121,-1.696777,1
0.9122,-1.407623,1
0.9123,-0.400543,2
0.9124,0.658417,3
0.9125,0.89798,3
0.9126,1.159668,3
0.9127,1.072083,3
0.9128,0.999146,3
0.9129,0.862122,3
0.913,1.570435,3
0.9131,-0.40802,2
0.9132,1.149902,3
0.9133,1.194611,3
0.9134,0.808563,3
0.9135,0.682526,3
0.9136,0.961914,3
0.9137,1.390381,3
0.9138,-0.205841,2
0.9139,-0.106506,2
0.914,-1.701508,1
0.9141,-0.157471,2
0.9142,-1.322632,1
0.9143,-2.326508,1
0.9144,-0.204926,2
0.9145,-0.092468,2
0.9146,-0.523834,2
0.9147,-0.544281,2
0.9148,-1.560516,1
0.9149,-1.519165,1
0.915,-1.688538,1
0.9151,-1.869659,1
0.9152,-1.61499,1
0.9153,-0.202026,2
0.9154,-0.765228,2
0.9155,-0.928345,2
0.9156,0.471954,2
0.9157,1.225433,3
0.9158,0.083771,2
0.9159,-0.511932,2
0.916,-0.349884,2
0.9161,-1.833801,1
0.9162,-0.307312,2
0.9163,-0.417786,2
0.9164,-1.208649,1
0.9165,0.070648,2
0.9166,-0.165253,2
0.9167,1.522675,3
0.9168,-0.329895,2
0.9169,-1.785736,1
0.917,-0.111542,2
0.9171,-0.198212,2
0.9172,0.227509,2
0.9173,-1.405029,1
0.9174,-1.947784,1
0.9175,-1.303864,1
0.9176,-1.341095,1
0.9177,-0.046234,2
0.9178,-0.934143,1
0.9179,-1.478271,1
0.918,-0.137024,2
0.9181,-1.697998,1
0.9182,-1.278992,1
0.9183,-0.278015,2
0.9184,0.31723,2
0.9185,-0.140076,2
0.9186,-0.030365,2
0.9187,0.037231,2
0.9188,-0.385742,2
0.9189,-1.506805,1
0.919,-0.388489,2
0.9191,-1.694489,1
0.9192,-1.135406,1
0.9193,-2.408447,0
0.9194,-1.63208,1
0.9195,-1.647186,1
0.9196,0.46463,2
0.9197,-2.875061,0
0.9198,-1.092224,1
0.9199,-2.231903,0
0.92,-1.319122,1
0.9201,-0.930786,2
0.9202,-1.419067,1
0.9203,-1.80191,1
0.9204,-1.678162,1
0.9205,-1.207275,1
0.9206,-2.377777,0
0.9207,-0.503693,2
0.9208,-1.588745,1
0.9209,-1.173706,1
0.921,-1.594696,1
0.9211,-1.561584,1
0.9212,-0.984192,1
0.9213,-1.676025,1
0.9214,-2.482147,0
0.9215,-0.474243,2
0.9216,0.039673,2
0.9217,-1.663208,1
0.9218,-1.759186,1
0.9219,-2.279053,0
0.922,-2.812958,0
0.9221,-2.970428,0
0.9222,-1.436005,1
0.9223,-1.761475,1
0.9224,-2.471924,0
0.9225,-0.080109,2
0.9226,0.15274,2
0.9227,-1.524811,1
0.9228,-1.653595,1
0.9229,-1.903687,1
0.923,-0.585785,2
0.9231,-0.372314,2
0.9232,-0.047913,2
0.9233,-1.583557,1
0.9234,-0.908203,1
0.9235,-2.099304,1
0.9236,-1.618042,1
0.9237,-1.484985,1
0.9238,-0.507202,2
0.9239,-0.590057,2
0.924,-0.210114,2
0.9241,-1.627655,1
0.9242,-0.651855,2
0.9243,1.098633,3
0.9244,1.202393,3
0.9245,0.196228,3
0.9246,1.359558,3
0.9247,-0.297241,2
0.9248,-0.611572,2
0.9249,-0.797729,2
0.925,-1.164703,1
0.9251,-1.950226,1
0.9252,-1.695099,1
0.9253,-1.538696,1
0.9254,-1.387024,1
0.9255,-0.574493,2
0.9256,1.269531,3
0.9257,-0.276031,2
0.9258,-0.299683,2
0.9259,0.82962,3
0.926,0.778961,3
0.9261,0.16037,2
0.9262,-0.243988,2
0.9263,-0.193634,2
0.9264,0.121307,2
0.9265,-0.502472,2
0.9266,0.955811,3
0.9267,0.153198,2
0.9268,-0.3862,2
0.9269,-1.191559,1
0.927,-0.395355,2
0.9271,-1.29425,1
0.9272,0.747986,3
0.9273,1.291351,3
0.9274,0.774231,3
0.9275,0.595551,3
0.9276,1.136017,3
0.9277,-0.013428,2
0.9278,-0.52063,2
0.9279,-0.381012,2
0.928,-1.367645,1
0.9281,-0.249481,2
0.9282,-1.536713,1
0.9283,-0.061798,2
0.9284,-0.478973,2
0.9285,-1.359711,1
0.9286,-0.597839,2
0.9287,-1.572876,1
0.9288,-1.665955,1
0.9289,-1.288757,1
0.929,-1.981201,1
0.9291,-2.138062,1
0.9292,-0.960999,2
0.9293,1.060486,3
0.9294,-0.447083,2
0.9295,-0.219727,2
0.9296,-0.004272,2
0.9297,-0.45517,2
0.9298,-1.62796,1
0.9299,-0.289764,2
0.93,-1.413574,1
0.9301,-1.397095,1
0.9302,-1.097107,1
0.9303,-1.346893,1
0.9304,0.640106,3
0.9305,1.116028,3
0.9306,-1.148376,1
0.9307,-0.577545,2
0.9308,-1.127625,1
0.9309,-1.245117,1
0.931,-0.26825,2
0.9311,-0.514069,2
0.9312,-0.230255,2
0.9313,-1.464691,1
0.9314,-1.652527,1
0.9315,-1.939545,1
0.9316,-1.128387,1
0.9317,-0.448761,2
0.9318,-0.114288,2
0.9319,-0.033112,2
0.932,-0.353241,2
0.9321,-0.121155,2
0.9322,-1.329651,1
0.9323,-1.558838,1
0.9324,-1.537323,1
0.9325,-1.473694,1
0.9326,-1.686707,1
0.9327,-1.548615,1
0.9328,-2.008209,1
0.9329,-0.411682,2
0.933,-0.164032,2
0.9331,-0.421143,2
0.9332,0.152893,2
0.9333,-0.248108,2
0.9334,-0.298462,2
0.9335,-0.046539,2
0.9336,-0.397339,2
0.9337,-0.18219,2
0.9338,-1.407471,1
0.9339,-2.558289,0
0.934,-1.919556,1
0.9341,-3.287964,0
0.9342,-2.683105,0
0.9343,-1.699066,1
0.9344,-2.697601,0
0.9345,-1.62796,1
0.9346,-1.453094,1
0.9347,-1.630402,1
0.9348,-1.545105,1
0.9349,-1.614685,1
0.935,-0.227356,2
0.9351,-1.685944,1
0.9352,-1.666107,1
0.9353,-1.507721,1
0.9354,-2.631226,0
0.9355,-0.962372,1
0.9356,-2.948608,0
0.9357,-2.560272,0
0.9358,-2.649689,0
0.9359,-3.110504,0
0.936,-1.576538,1
0.9361,-1.090088,1
0.9362,-1.651459,1
0.9363,-1.673431,1
0.9364,-1.501312,1
0.9365,-1.39801,1
0.9366,-1.604309,1
0.9367,-2.734375,0
0.9368,-1.839905,1
0.9369,-1.394348,1
0.937,-1.152649,1
0.9371,-0.375671,2
0.9372,-1.373596,1
0.9373,-2.422028,0
0.9374,-2.763062,0
0.9375,-1.686859,1
0.9376,-2.816467,0
0.9377,-2.67334,0
0.9378,-2.485199,0
0.9379,-1.390533,1
0.938,-0.993195,1
0.9381,-1.677094,1
0.9382,-2.620392,0
0.9383,-2.576752,0
0.9384,-2.738495,0
0.9385,-3.083038,0
0.9386,-2.408295,0
0.9387,-2.492981,0
0.9388,-1.340027,1
0.9389,-1.499481,1
0.939,-2.800903,0
0.9391,-2.472534,0
0.9392,-1.526642,1
0.9393,-1.413727,1
0.9394,-2.673798,0
0.9395,-2.637939,0
0.9396,-2.828674,0
0.9397,-1.44104,1
0.9398,-1.36322,1
0.9399,-1.345367,1
0.94,-1.630096,1
0.9401,-1.672668,1
0.9402,-1.532898,1
0.9403,-1.412506,1
0.9404,-1.315308,1
0.9405,-1.136017,1
0.9406,-1.183624,1
0.9407,-1.223602,1
0.9408,-1.170349,1
0.9409,-1.681061,1
0.941,-1.70517,1
0.9411,-2.782288,0
0.9412,-1.440582,1
0.9413,-2.982025,0
0.9414,-3.153381,0
0.9415,-2.74353,0
0.9416,-2.645874,0
0.9417,-1.266632,1
0.9418,-1.474457,1
0.9419,-1.47583,1
0.942,-1.689758,1
0.9421,-1.702118,1
0.9422,-2.874451,0
0.9423,-1.338196,1
0.9424,-1.932831,1
0.9425,-1.753693,1
0.9426,-2.460632,0
0.9427,-2.736053,0
0.9428,-2.852325,0
0.9429,-3.326874,0
0.943,-2.853088,0
0.9431,-2.879333,0
0.9432,-2.961121,0
0.9433,-2.792969,0
0.9434,-3.063507,0
0.9435,-3.165894,0
0.9436,-2.091827,1
0.9437,-1.429901,1
0.9438,-1.468048,1
0.9439,-1.439819,1
0.944,-1.382141,1
0.9441,-1.651306,1
0.9442,-2.809448,0
0.9443,-1.268921,1
0.9444,-1.594849,1
0.9445,-1.358337,1
0.9446,-2.444,0
0.9447,-2.918243,0
0.9448,-2.72583,0
0.9449,-2.729645,0
0.945,-1.684723,1
0.9451,-0.486298,2
0.9452,-0.524902,2
0.9453,-0.454254,2
0.9454,-0.36026,2
0.9455,-0.139771,2
0.9456,0.319366,2
0.9457,-0.48233,2
0.9458,-0.565643,2
0.9459,-1.285858,1
0.946,-2.854462,0
0.9461,-2.607422,0
0.9462,-1.756897,1
0.9463,-2.197266,0
0.9464,-2.830505,0
0.9465,-1.779175,1
0.9466,-0.651093,2
0.9467,-1.060944,1
0.9468,-1.569519,1
0.9469,-1.06781,1
0.947,-1.101074,1
0.9471,-2.346039,0
0.9472,-3.116913,0
0.9473,-2.519226,0
0.9474,-1.624451,1
0.9475,-3.419037,0
0.9476,-1.712341,1
0.9477,-1.869354,1
0.9478,-1.340942,1
0.9479,-1.750031,1
0.948,-2.13501,1
0.9481,-2.341309,1
0.9482,-1.453857,1
0.9483,-1.714478,1
0.9484,-1.289368,1
0.9485,-0.15564,2
0.9486,-1.567993,1
0.9487,-1.940765,1
0.9488,-1.493225,1
0.9489,-0.591431,2
0.949,-1.456604,1
0.9491,-1.882629,1
0.9492,-1.542358,1
0.9493,-1.829681,1
0.9494,-0.319977,2
0.9495,-0.402832,2
0.9496,-0.660858,2
0.9497,-1.431122,1
0.9498,-1.808777,1
0.9499,-1.621246,1
0.95,-1.48941,1
0.9501,-1.483612,1
0.9502,-1.732483,1
0.9503,-1.696472,1
0.9504,-1.729279,1
0.9505,-1.741028,1
0.9506,-1.70517,1
0.9507,-1.125946,1
0.9508,-1.154327,1
0.9509,-0.212708,2
0.951,-0.191956,2
0.9511,-1.500702,1
0.9512,-2.143555,1
0.9513,-1.413116,1
0.9514,-1.763458,1
0.9515,-1.387329,1
0.9516,-1.447906,1
0.9517,-2.033997,1
0.9518,-1.44104,1
0.9519,-1.549225,1
0.952,-1.170959,1
0.9521,-1.642303,1
0.9522,0.00061,2
0.9523,-1.255341,1
0.9524,-1.287079,1
0.9525,-0.137024,2
0.9526,-0.121765,2
0.9527,-0.890808,1
0.9528,-0.536957,2
0.9529,0.842896,3
0.953,-1.190186,1
0.9531,-1.548462,1
0.9532,-0.406189,2
0.9533,-0.148773,2
0.9534,-0.751801,2
0.9535,-1.320038,1
0.9536,-1.475067,1
0.9537,-2.328033,1
0.9538,-1.287994,1
0.9539,-1.546326,1
0.954,-0.016327,2
0.9541,-0.239868,2
0.9542,-0.145264,2
0.9543,0.551147,2
0.9544,-0.21759,2
0.9545,-0.621033,2
0.9546,-1.222076,1
0.9547,-1.439819,1
0.9548,-0.533752,2
0.9549,-1.415558,1
0.955,-1.098022,1
0.9551,-1.410065,1
0.9552,-1.876831,1
0.9553,-1.528625,1
0.9554,-0.662231,2
0.9555,0.144196,2
0.9556,-0.233612,2
0.9557,-0.380707,2
0.9558,1.244202,3
0.9559,1.256866,3
0.956,1.114349,3
0.9561,-0.468597,2
0.9562,-0.037537,2
0.9563,-1.552582,1
0.9564,-1.849365,1
0.9565,-0.582428,2
0.9566,0.807648,3
0.9567,-0.636902,2
0.9568,0.216064,2
0.9569,0.049286,2
0.957,0.118103,2
0.9571,-0.520935,2
0.9572,-0.351715,2
0.9573,-0.554352,2
0.9574,-1.473236,1
0.9575,-1.40213,1
0.9576,0.645905,2
0.9577,-0.341949,2
0.9578,-0.327911,2
0.9579,0.926819,3
0.958,1.155243,3
0.9581,-0.230408,2
0.9582,-1.454773,1
0.9583,-1.155853,1
0.9584,-1.830139,1
0.9585,-0.032654,2
0.9586,1.34964,3
0.9587,1.034393,3
0.9588,-2.17041,0
0.9589,-2.576599,0
0.959,-2.525177,0
0.9591,-2.589417,0
0.9592,-3.367767,0
0.9593,-2.350464,0
0.9594,-3.096924,0
0.9595,-0.033417,2
0.9596,-0.610504,2
0.9597,-2.674408,0
0.9598,-2.960358,0
0.9599,-2.808228,0
0.96,-1.574554,1
0.9601,0.083313,2
0.9602,-0.041351,2
0.9603,-0.412598,2
0.9604,-1.323853,1
0.9605,1.265411,3
0.9606,0.491791,2
0.9607,-0.340424,2
0.9608,-2.186584,1
0.9609,-1.977692,1
0.961,-0.520325,2
0.9611,0.196991,2
0.9612,-0.214233,2
0.9613,0.013123,2
0.9614,0.664978,3
0.9615,1.59668,3
0.9616,0.890198,3
0.9617,1.123199,3
0.9618,0.853119,3
0.9619,0.020294,2
0.962,-1.569519,1
0.9621,-0.15625,2
0.9622,-1.516571,1
0.9623,-2.105408,1
0.9624,-1.533051,1
0.9625,-1.143799,1
0.9626,-1.496124,1
0.9627,-0.693817,2
0.9628,-0.319061,2
0.9629,-0.142822,2
0.963,-0.2565,2
0.9631,-1.320496,1
0.9632,-1.987152,1
0.9633,-1.273651,1
0.9634,-0.365448,2
0.9635,-0.853729,1
0.9636,-0.216675,2
0.9637,-2.561951,0
0.9638,-1.706085,1
0.9639,-1.594696,1
0.964,-1.929474,1
0.9641,-1.394501,1
0.9642,-0.058289,2
0.9643,0.814362,3
0.9644,-0.425568,2
0.9645,-0.378265,2
0.9646,1.101532,3
0.9647,-0.185242,2
0.9648,0.963898,3
0.9649,-0.563354,2
0.965,-0.223846,2
0.9651,-0.095367,2
0.9652,-0.33844,2
0.9653,-0.024719,2
0.9654,-1.474762,1
0.9655,-1.625061,1
0.9656,-0.01709,2
0.9657,-0.441589,2
0.9658,-1.589813,1
0.9659,-1.463318,1
0.966,-1.034698,1
0.9661,-1.497192,1
0.9662,-1.507568,1
0.9663,-0.604553,2
0.9664,1.136475,3
0.9665,-0.246277,2
0.9666,-0.315247,2
0.9667,-0.500793,2
0.9668,-0.178223,2
0.9669,-0.221558,2
0.967,-0.789032,2
0.9671,1.000824,3
0.9672,0.925293,3
0.9673,1.058807,3
0.9674,0.893555,3
0.9675,0.013123,2
0.9676,-0.294189,2
0.9677,-0.677032,2
0.9678,-0.260468,2
0.9679,-1.296082,1
0.968,-1.795807,1
0.9681,-1.315308,1
0.9682,-0.304871,2
0.9683,-1.591034,1
0.9684,-1.384125,1
0.9685,-0.241241,2
0.9686,-0.660706,2
0.9687,0.665588,3
0.9688,0.731506,3
0.9689,1.060638,3
0.969,0.947266,3
0.9691,0.954895,3
0.9692,0.821228,3
0.9693,1.483307,3
0.9694,1.134033,3
0.9695,-0.733185,2
0.9696,0.209503,2
0.9697,-0.836029,2
0.9698,0.543518,3
0.9699,0.819092,3
0.97,0.640869,3
0.9701,1.385498,3
0.9702,0.706482,3
0.9703,1.063385,3
0.9704,0.991974,3
0.9705,-0.308533,2
0.9706,-1.390533,1
0.9707,-1.944122,1
0.9708,-1.566315,1
0.9709,-1.104431,1
0.971,-1.384888,1
0.9711,-1.786346,1
0.9712,-1.515503,1
0.9713,-0.684662,2
0.9714,-0.454102,2
0.9715,-0.739441,2
0.9716,-0.178986,2
0.9717,-1.57074,1
0.9718,-1.227417,1
0.9719,-1.435699,1
0.972,-0.370789,2
0.9721,-0.560913,2
0.9722,-0.208588,2
0.9723,-1.563873,1
0.9724,-1.201324,1
0.9725,-1.403503,1
0.9726,-1.412964,1
0.9727,-1.628876,1
0.9728,-0.225525,2
0.9729,-0.364227,2
0.973,-0.530396,2
0.9731,-0.657959,2
0.9732,-0.178375,2
0.9733,0.082245,2
0.9734,-0.168915,2
0.9735,-0.076904,2
0.9736,1.320953,3
0.9737,1.292267,3
0.9738,-0.179596,2
0.9739,1.003265,3
0.974,-0.129242,2
0.9741,-0.19928,2
0.9742,0.753937,3
0.9743,0.813599,3
0.9744,1.005859,3
0.9745,0.528564,3
0.9746,0.565033,3
0.9747,0.928955,3
0.9748,1.168671,3
0.9749,0.975189,3
0.975,1.349945,3
0.9751,1.091156,3
0.9752,0.880127,3
0.9753,1.169281,3
0.9754,1.007996,3
0.9755,1.047363,3
0.9756,0.872498,3
0.9757,0.883179,3
0.9758,1.084442,3
0.9759,0.570221,3
0.976,0.328217,3
0.9761,-0.072632,2
0.9762,1.137848,3
0.9763,-0.189667,2
0.9764,1.321716,3
0.9765,1.421967,3
0.9766,1.092377,3
0.9767,1.117096,3
0.9768,0.492554,3
0.9769,1.290894,3
0.977,1.216125,3
0.9771,1.277161,3
0.9772,0.932617,3
0.9773,1.200714,3
0.9774,0.856781,3
0.9775,0.258942,3
0.9776,0.505371,3
0.9777,1.068878,3
0.9778,1.103516,3
0.9779,0.78949,3
0.978,0.738068,3
0.9781,1.029663,3
0.9782,0.04425,3
0.9783,1.165009,3
0.9784,1.196594,3
0.9785,1.177216,3
0.9786,0.819702,3
0.9787,0.780182,3
0.9788,0.800018,3
0.9789,0.807343,3
0.979,0.843964,3
0.9791,1.538391,3
0.9792,1.119232,3
0.9793,1.303101,3
0.9794,1.303253,3
0.9795,1.060333,3
0.9796,1.19751,3
0.9797,0.932922,3
0.9798,0.803528,3
0.9799,0.695496,3
0.98,1.490326,3
0.9801,0.982971,3
0.9802,0.611725,3
0.9803,0.977173,3
0.9804,1.131744,3
0.9805,0.917358,3
0.9806,1.216583,3
0.9807,1.418915,3
0.9808,1.313171,3
0.9809,1.065521,3
0.981,0.842743,3
0.9811,1.543732,3
0.9812,1.193085,3
0.9813,0.805664,3
0.9814,1.02829,3
0.9815,0.478058,3
0.9816,1.596222,3
0.9817,0.883789,3
0.9818,0.874023,3
0.9819,1.182098,3
0.982,0.635834,3
0.9821,0.813599,3
0.9822,0.951385,3
0.9823,0.762634,3
0.9824,0.547485,3
0.9825,0.770569,3
0.9826,0.865631,3
0.9827,0.281219,3
0.9828,0.812988,3
0.9829,0.928955,3
0.983,0.99411,3
0.9831,1.559906,3
0.9832,1.213684,3
0.9833,1.156464,3
0.9834,0.848389,3
0.9835,1.150055,3
0.9836,0.954132,3
0.9837,0.500183,3
0.9838,1.024323,3
0.9839,1.090851,3
0.984,0.96344,3
0.9841,-0.430908,2
0.9842,1.04248,3
0.9843,0.925751,3
0.9844,-0.097198,2
0.9845,-0.778656,2
0.9846,-0.46875,2
0.9847,0.642853,3
0.9848,1.124115,3
0.9849,0.772858,3
0.985,0.78064,3
0.9851,1.123352,3
0.9852,1.003723,3
0.9853,0.875244,3
0.9854,0.882263,3
0.9855,0.637207,3
0.9856,0.98938,3
0.9857,0.580444,3
0.9858,0.597992,3
0.9859,0.562286,3
0.986,0.83252,3
0.9861,0.769653,3
0.9862,1.045074,3
0.9863,1.129456,3
0.9864,0.796814,3
0.9865,0.998688,3
0.9866,0.905457,3
0.9867,0.918274,3
0.9868,0.987701,3
0.9869,0.609131,3
0.987,1.093903,3
0.9871,1.558228,3
0.9872,0.908051,3
0.9873,1.199493,3
0.9874,1.052246,3
0.9875,-0.388947,2
0.9876,0.948944,3
0.9877,0.479126,3
0.9878,0.937195,3
0.9879,1.070099,3
0.988,1.109467,3
0.9881,0.540466,3
0.9882,1.266479,3
0.9883,1.106262,3
0.9884,1.035767,3
0.9885,1.272125,3
0.9886,1.056061,3
0.9887,0.564423,3
0.9888,0.7901,3
0.9889,0.666656,3
0.989,0.711975,3
0.9891,0.470734,3
0.9892,1.191254,3
0.9893,1.178741,3
0.9894,1.126404,3
0.9895,0.776215,3
0.9896,0.611877,3
0.9897,0.709991,3
0.9898,0.718842,3
0.9899,1.089325,3
0.99,0.890503,3
0.9901,0.540924,3
0.9902,0.992279,3
0.9903,1.230774,3
0.9904,1.035461,3
0.9905,1.026917,3
0.9906,0.63324,3
0.9907,0.738983,3
0.9908,1.305542,3
0.9909,0.91095,3
0.991,1.074219,3
0.9911,0.787354,3
0.9912,1.197662,3
0.9913,0.733185,3
0.9914,0.71579,3
0.9915,0.939789,3
0.9916,1.076813,3
0.9917,0.612946,3
0.9918,0.579987,3
0.9919,1.358032,3
0.992,0.884552,3
0.9921,0.684204,3
0.9922,1.12854,3
0.9923,1.241302,3
0.9924,0.784302,3
0.9925,1.635437,3
0.9926,0.884094,3
0.9927,0.970764,3
0.9928,0.947266,3
0.9929,0.897064,3
0.993,1.191559,3
0.9931,1.100006,3
0.9932,1.277771,3
0.9933,1.039886,3
0.9934,1.417084,3
0.9935,1.158905,3
0.9936,1.036224,3
0.9937,1.509857,3
0.9938,0.00473,2
0.9939,0.874786,3
0.994,-0.372009,2
0.9941,0.276184,2
0.9942,-0.817871,2
0.9943,-0.108643,2
0.9944,0.942078,3
0.9945,1.358643,3
0.9946,1.024933,3
0.9947,-0.128174,2
0.9948,-1.837769,1
0.9949,-0.101776,2
0.995,-0.14679,2
0.9951,-0.453186,2
0.9952,-1.353149,1
0.9953,-1.109314,1
0.9954,0.018005,2
0.9955,-0.069733,2
0.9956,-0.493927,2
0.9957,1.430664,3
0.9958,0.659485,3
0.9959,0.514374,3
0.996,1.308746,3
0.9961,1.007385,3
0.9962,1.104736,3
0.9963,1.22467,3
0.9964,-0.210724,2
0.9965,-0.759888,2
0.9966,-0.148468,2
0.9967,-0.39978,2
0.9968,0.139313,2
0.9969,-0.241089,2
0.997,0.990295,3
0.9971,1.382446,3
0.9972,0.616455,3
0.9973,0.601196,3
0.9974,-0.434875,2
0.9975,-0.128021,2
0.9976,-0.035706,2
0.9977,0.741272,3
0.9978,0.651855,3
0.9979,1.450653,3
0.998,-0.450592,2
0.9981,-0.080109,2
0.9982,-0.201569,2
0.9983,-0.327606,2
0.9984,-1.463165,1
0.9985,-0.535736,2
0.9986,-0.175323,2
0.9987,-0.517273,2
0.9988,-0.185394,2
0.9989,0.695496,3
0.999,0.904694,3
0.9991,-0.161896,2
0.9992,-1.173553,1
0.9993,0.162201,2
0.9994,-1.512909,1
0.9995,-1.456757,1
0.9996,-0.993805,1
0.9997,0.178833,2
0.9998,0.349731,2
0.9999,-1.205444,1
1,-1.685486,1
1.0001,-1.576538,1
1.0002,-1.500702,1
1.0003,-1.051636,1
1.0004,-0.20462,2
1.0005,-0.484161,2
1.0006,-1.615143,1
1.0007,-0.139313,2
1.0008,0.102692,2
1.0009,-0.222015,2
1.001,-0.25589,2
1.0011,-0.033112,2
1.0012,-1.542053,1
1.0013,-0.602875,1
1.0014,-1.263428,1
1.0015,0.022736,2
1.0016,-0.204926,2
1.0017,-0.499725,2
1.0018,-0.241699,2
1.0019,-0.91217,1
1.002,-1.950989,1
1.0021,-1.046753,1
1.0022,0.13031,2
1.0023,-1.586761,1
1.0024,-1.576538,1
1.0025,-1.781616,1
1.0026,-1.105957,1
1.0027,-0.90271,1
1.0028,-1.241608,1
1.0029,-0.498657,2
1.003,-0.420685,2
1.0031,-0.946808,2
1.0032,-0.046692,2
1.0033,-0.712128,2
1.0034,-0.436096,2
1.0035,0.014801,2
1.0036,-0.1828,2
1.0037,-1.317291,1
1.0038,-0.460663,2
1.0039,-1.461334,1
1.004,-1.144257,1
1.0041,-0.419769,2
1.0042,0.09201,2
1.0043,0.037231,2
1.0044,-1.624146,1
1.0045,-1.125946,1
1.0046,-0.542603,2
1.0047,0.214081,2
1.0048,0.147552,2
1.0049,-1.737823,1
1.005,-0.984802,1
1.0051,-1.371155,1
1.0052,-1.531372,1
1.0053,-1.556549,1
1.0054,-1.382751,1
1.0055,-0.149078,2
1.0056,-1.75415,1
1.0057,-1.338501,1
1.0058,-1.961517,1
1.0059,-1.615143,1
1.006,-1.312103,1
1.0061,0.935516,3
1.0062,0.966034,3
1.0063,-1.441345,1
1.0064,-1.468201,1
1.0065,-0.211334,2
1.0066,-0.587616,2
1.0067,-0.285797,2
1.0068,-1.641541,1
1.0069,-1.382294,1
1.007,-1.417084,1
1.0071,-1.494598,1
1.0072,-0.952148,1
1.0073,-1.824036,1
1.0074,-1.441345,1
1.0075,-1.129761,1
1.0076,-1.243744,1
1.0077,-1.988983,1
1.0078,-2.312164,1
1.0079,-1.571198,1
1.008,-1.413879,1
1.0081,-1.784058,1
1.0082,-1.516571,1
1.0083,-1.569672,1
1.0084,-1.645355,1
1.0085,-0.309906,2
1.0086,-1.404266,1
1.0087,-0.206757,2
1.0088,-0.506592,2
1.0089,-0.35202,2
1.009,-0.444794,2
1.0091,-1.348114,1
1.0092,-1.697388,1
1.0093,-1.526184,1
1.0094,-1.528625,1
1.0095,-1.223145,1
1.0096,-0.055237,2
1.0097,-1.779327,1
1.0098,-2.048187,1
1.0099,-1.462097,1
1.01,-1.246948,1
1.0101,-1.490936,1
1.0102,-2.054291,1
1.0103,-1.433258,1
1.0104,-1.366119,1
1.0105,-1.391296,1
1.0106,-1.679077,1
1.0107,-1.768951,1
1.0108,-1.629639,1
1.0109,-1.403351,1
1.011,-1.864014,1
1.0111,-1.647797,1
1.0112,-1.748505,1
1.0113,-1.371918,1
1.0114,-1.316986,1
1.0115,-1.631012,1
1.0116,-0.214233,2
1.0117,-1.095123,1
1.0118,-1.66626,1
1.0119,-1.728363,1
1.012,-1.677704,1
1.0121,-1.379395,1
1.0122,-1.787567,1
1.0123,-0.191193,2
1.0124,-0.461121,2
1.0125,-2.028656,1
1.0126,-1.672211,1
1.0127,-1.359253,1
1.0128,-0.399628,2
1.0129,0.147247,2
1.013,-0.41748,2
1.0131,0.07431,2
1.0132,-0.306702,2
1.0133,-0.237274,2
1.0134,-0.238953,2
1.0135,-0.646515,2
1.0136,-0.737457,2
1.0137,-0.279694,2
1.0138,-0.56076,2
1.0139,-0.048065,2
1.014,0.14679,2
1.0141,-0.110474,2
1.0142,-0.140686,2
1.0143,0.339508,2
1.0144,-0.455627,2
1.0145,-0.020599,2
1.0146,-0.409393,2
1.0147,-0.299072,2
1.0148,-0.39856,2
1.0149,-0.240479,2
1.015,-0.620117,2
1.0151,-0.473175,2
1.0152,0.252075,2
1.0153,-0.138855,2
1.0154,-0.590515,2
1.0155,-0.391998,2
1.0156,-0.350494,2
1.0157,-0.431671,2
1.0158,-0.796051,2
